"Varietas","fosfor","boron","Warna","rasa","teknik","Musim","Penyakit","PH","Grade_mutu"
"0.8","0.037037037037036","0.39880952380952","1","1","0","1","0.25","1","3"
"1","0.97222222222222","0","1","1","0","0","1","0","1"
"0.4","0.027777777777778","0.59907124453326","1","0","1","0","0.75","0","3"
"0.6","0.018518518518517","0.20436507936508","1","0","0","0","0","0.66666666666667","2"
"0.2","0.94444444444444","0.79563492063492","0.66666666666667","1","0","0","0","0","2"
"0.6","0.030391296254228","0.20294099205448","1","0","1","1","1","0.33333333333333","1"
"0.6","0.036047541623439","0.20238095238095","1","0","1","1","1","1","1"
"1","0.046296296296296","0","0","1","1","1","0.75","1","0"
"0.2","0.94444444444444","0.79563492063492","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"0.2","0.97222222222222","0.79761904761905","0.66666666666667","1","1","1","1","1","1"
"0.2","0.96296296296296","0.001984126984127","0.66666666666667","1","0","0","0","0","2"
"0.8","0.95695757666115","0.40009639230277","1","1","0","1","0.5","0.33333333333333","3"
"1","0.027777777777778","0.005952380952381","1","1","0","0","0.75","0","3"
"1","0.9537037037037","0.0036485573471146","1","1","0","0","0.25","0","3"
"1","0.96990890098798","0.003968253968254","0","1","1","1","0.75","1","0"
"0.4","0.95817966917914","0.59722222222222","1","0","0","1","0.5","0.33333333333333","3"
"0.4","0.94444444444444","0.59722222222222","1","0","1","0","1","0.66666666666667","1"
"0.8","0.93968378086515","0.40079365079365","1","1","0","1","0","0.33333333333333","3"
"0.2","0.046296296296296","0.79761904761905","0.66666666666667","1","0","0","0.5","0","2"
"0.2","0.97222222222222","0.8015873015873","0.66666666666667","1","0","0","0","0","2"
"0.8","0.010481606073717","0.39880952380952","1","1","0","1","0.75","0.33333333333333","3"
"1","0.0092592592592586","0.00056648549680419","0","1","1","1","0.25","1","0"
"1","0.034902082509913","0","0","1","1","1","0.75","1","0"
"0.2","0.94444444444444","0.79365079365079","0.66666666666667","1","1","1","0.25","1","1"
"0.6","0.9537037037037","0.20039682539683","1","0","1","1","0.5","1","2"
"1","0.050412423638198","0.0011020996965765","0","1","1","1","0.25","1","0"
"1","0.94444444444444","0.0048161145485311","0","1","1","1","0.25","1","0"
"0.8","0.046296296296296","0.40079365079365","1","1","0","1","1","0.33333333333333","1"
"0.6","0.94444444444444","0.20238095238095","1","0","1","1","1","0.33333333333333","1"
"1","0.018518518518517","0","1","1","0","0","0.75","0","3"
"0.8","0.039233383204542","0.39928016941685","1","1","0","1","0.25","1","3"
"1","0.018518518518517","0.003968253968254","1","1","0","0","0","0.66666666666667","2"
"0.8","0.94444444444444","0.40079365079365","1","1","1","0","1","0","1"
"1","0.018518518518517","0.0052458897467802","0","1","1","1","0.75","1","0"
"0.2","0.018518518518517","0.79761904761905","0.66666666666667","1","1","1","0","1","2"
"0.4","0.0097937785651583","0.59920634920635","1","0","1","0","0.25","0","3"
"1","0","0.003968253968254","0","1","1","1","0.75","1","0"
"0.2","0.018518518518517","0.79563492063492","0.66666666666667","1","0","0","0.75","0","2"
"0.6","0.037037037037036","0.20436507936508","1","0","1","1","0.75","1","1"
"0.2","0.055555555555554","0.79563492063492","0.66666666666667","1","0","0","0.5","0.66666666666667","2"
"1","0.037037037037036","0.005952380952381","1","1","0","0","0.5","0.66666666666667","2"
"1","0.027777777777778","0","0","1","1","1","0.25","1","0"
"0.6","0.93621672515467","0.20039682539683","1","0","1","1","0.75","1","1"
"0","0.96349056822189","0.99591868776198","0.33333333333333","0","1","1","1","0.33333333333333","1"
"1","0.033665751164291","0.005952380952381","0","1","1","1","0.25","1","0"
"0.4","0.0092592592592586","0.59722222222222","1","0","1","0","0.5","0","2"
"1","0.037037037037036","0.001984126984127","1","1","0","0","1","0.66666666666667","1"
"0.2","0.018518518518517","0.79563492063492","0.66666666666667","1","1","1","0","1","2"
"0","0.93518518518518","0.99801587301587","0.33333333333333","0","0","0","0.75","0.66666666666667","1"
"0.8","0.0092592592592586","0.40079365079365","1","1","1","0","0.25","0.66666666666667","2"
"0.2","0.046296296296296","0.79761904761905","0.66666666666667","1","0","0","0","0","2"
"0.2","0.037037037037036","0.79563492063492","0.66666666666667","1","1","1","0","1","2"
"0.2","0.037037037037036","0.79761904761905","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"0.6","0.037037037037036","0.20238095238095","1","0","0","0","0.5","0.66666666666667","2"
"0.8","0.046296296296296","0.4047619047619","1","1","0","1","0.75","1","2"
"1","0.027777777777778","0.003968253968254","1","1","0","0","0.25","0","3"
"1","0.94234407141386","0.0055023010172549","0","1","1","1","0.75","1","0"
"0.4","0.042881833772868","0.59847467866561","1","0","1","0","0.25","0","3"
"1","0.015016780056683","0.005952380952381","0","1","1","1","0.75","1","0"
"0.2","0.97222222222222","0.79563492063492","0.66666666666667","1","1","1","0.25","1","1"
"0.8","0.94318855427796","0.39880952380952","1","1","1","0","0.25","0","3"
"0","0.93518518518518","1","0.33333333333333","0","0","0","0.5","0","2"
"1","0.037037037037036","0.0014492291510175","0","1","1","1","0.25","1","0"
"0.2","0.9537037037037","0.79365079365079","0.66666666666667","1","0","0","1","0.66666666666667","1"
"0.4","0.018518518518517","0.59722222222222","1","0","1","0","0","0.66666666666667","2"
"1","0.0092592592592586","0.003968253968254","1","1","0","0","0.25","0","3"
"1","0.043908651566205","0.00051163815644775","1","1","0","0","0","0","3"
"1","0.027777777777778","0.005952380952381","0","1","1","1","0.25","0.33333333333333","1"
"0.6","0.043824027961462","0.20291072416699","1","0","0","0","0.75","0.66666666666667","1"
"0.4","0.037037037037036","0.6031746031746","1","0","0","1","0","1","2"
"0.6","0.027777777777778","0.20238095238095","1","0","0","0","1","0","1"
"0.4","0.027777777777778","0.59722222222222","1","0","0","1","0.5","1","2"
"1","0.027537116745832","0","0","1","1","1","0.25","1","0"
"0.4","0.93995915264453","0.59722222222222","1","0","0","1","0.75","0.33333333333333","3"
"0.6","0.95422047853859","0.20039682539683","1","0","1","1","0","0.33333333333333","3"
"0.4","0.023765605543901","0.59920634920635","1","0","0","1","0","0.33333333333333","3"
"0.2","0.037037037037036","0.79365079365079","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"1","0.0092592592592586","0.00094069529473537","0","1","1","1","0.75","1","0"
"0.2","0.97222222222222","0.79761904761905","0.66666666666667","1","1","1","0.25","1","1"
"0.2","0.94444444444444","0.79365079365079","0.66666666666667","1","1","1","1","0.33333333333333","1"
"0.6","0.037037037037036","0.20238095238095","1","0","1","1","0.75","0.33333333333333","2"
"1","0.018518518518517","0.00021928941334134","1","1","0","0","0.5","0","3"
"1","0.93518518518518","0.001984126984127","1","1","0","0","0.25","0.66666666666667","2"
"1","0.046296296296296","3.267783068775E-5","0","1","1","1","0.75","1","0"
"1","0.95361775705727","0","0","1","1","1","0.75","1","0"
"0.2","0.94971131618241","0.79365079365079","0.66666666666667","1","1","1","1","0.33333333333333","1"
"0.2","0.97222222222222","0.79761904761905","0.66666666666667","1","0","0","0.5","0.66666666666667","2"
"0.4","0.052820362294397","0.59722222222222","1","0","1","0","0.25","0","3"
"0","0.97222222222222","0.99603174603175","0.33333333333333","0","1","1","1","0.33333333333333","1"
"1","0.018518518518517","0.0015090839823045","0","1","1","1","0.25","1","0"
"0.2","0.94444444444444","0.001984126984127","0.66666666666667","1","0","0","0","0","2"
"0.4","0.94444444444444","0.59722222222222","1","0","0","1","0.25","0.33333333333333","3"
"0.8","0.046296296296296","0.40079365079365","1","1","0","1","0.25","1","3"
"0.6","0.037037037037036","0.20085789348709","1","0","1","1","0","0.33333333333333","3"
"1","0.97001582035932","0.0057159807527846","0","1","1","1","0.75","1","0"
"1","0.94521134525911","0.003968253968254","1","1","0","0","0.25","0","3"
"0.8","0.027777777777778","0.39880952380952","1","1","0","1","0.75","0.33333333333333","3"
"1","0.0024010169606345","0.003968253968254","0","1","1","1","0.75","1","0"
"1","0.96036905792316","0","0","1","1","1","0.25","1","0"
"1","0.018518518518517","0.0046620484976918","0","1","1","1","0.25","1","0"
"0.2","0.96296296296296","0.79761904761905","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"1","0.9537037037037","0.003968253968254","0","1","1","1","0.25","1","0"
"1","0.046296296296296","0","0","1","1","1","0","0.33333333333333","2"
"0.6","0.9537037037037","0.20436507936508","1","0","0","0","0.5","0","2"
"1","0.043791797322245","0","0","1","1","1","0.75","1","0"
"0.8","0.9537037037037","0.39880952380952","1","1","1","0","0.25","0","3"
"0.4","0.94444444444444","0.59920634920635","1","0","1","0","1","0.66666666666667","1"
"0.4","0.027777777777778","0.59774120355974","1","0","0","1","0.25","0.33333333333333","3"
"0.2","0.027777777777778","0.79761904761905","0.66666666666667","1","0","0","0.25","0","2"
"1","0.96931191652881","0.003968253968254","0","1","1","1","0.75","1","0"
"0","0.97222222222222","0.99404761904762","0.33333333333333","0","0","0","0","0","2"
"1","0.94219283179734","0.001984126984127","1","1","0","0","1","0.66666666666667","1"
"0.2","0.94444444444444","0.79761904761905","0.66666666666667","1","1","1","1","0.33333333333333","1"
"1","0.94444444444444","0","0","1","1","1","1","0.33333333333333","1"
"0","0.97222222222222","1","0.33333333333333","0","1","1","0","1","2"
"0.8","0.95845146718757","0.39982690169892","1","1","0","1","0.25","1","3"
"0.6","0.027777777777778","0.20039682539683","1","0","1","1","0","1","2"
"0.2","0.037037037037036","0.001984126984127","0.66666666666667","1","1","1","0.5","1","2"
"0.6","0.032447592917154","0.20039682539683","1","0","1","1","0.25","0.33333333333333","3"
"0","0.97222222222222","0.99404761904762","0.33333333333333","0","1","1","0.75","1","1"
"0.6","0.02834152374395","0.20238095238095","1","0","0","0","0.25","0.66666666666667","1"
"0.8","0.046296296296296","0.39880952380952","1","1","0","1","0.5","0.33333333333333","3"
"0.8","0.04966187924764","0.39953072015624","1","1","0","1","1","1","1"
"1","0.95118563369694","0.003968253968254","0","1","1","1","0.25","1","0"
"0.6","0.037037037037036","0.20238095238095","1","0","1","1","0.75","1","1"
"1","0.9537037037037","0.0023071643997239","0","1","1","1","0.25","1","0"
"1","0.94400348054419","0.0058578886880409","0","1","1","1","0.75","1","0"
"1","0.045228896186644","0.0041969825631795","1","1","0","0","0.75","0","3"
"1","0","0.005952380952381","1","1","0","0","1","0","1"
"0.4","0.0092592592592586","0.6031746031746","1","0","1","0","0.75","0","3"
"1","0.0092592592592586","0","0","1","1","1","0.25","1","0"
"1","0.046296296296296","0.0028849248385758","0","1","1","1","0.75","1","0"
"0.6","0.96296296296296","0.20039682539683","1","0","0","0","1","0.66666666666667","1"
"0.4","0.97222222222222","0.59722222222222","1","0","1","0","0.25","0.66666666666667","2"
"0.6","0.055555555555554","0.20039682539683","1","0","0","0","1","0.66666666666667","1"
"1","0.027777777777778","0.001984126984127","0","1","1","1","0.5","0.33333333333333","2"
"0","0.027777777777778","0.99404761904762","0.33333333333333","0","1","1","0","0.33333333333333","2"
"1","0.97222222222222","0","0","1","1","1","0.25","1","0"
"1","0.93518518518518","0.005952380952381","1","1","0","0","0.5","0.66666666666667","2"
"0.8","0.018518518518517","0.4047619047619","1","1","1","0","1","0.66666666666667","1"
"0.8","0.93817415487119","0.40079365079365","1","1","0","1","0.5","0.33333333333333","3"
"0.8","0.046296296296296","0.40079365079365","1","1","0","1","0.5","1","2"
"0","0.94444444444444","0.99404761904762","0.33333333333333","0","0","0","0.75","0.66666666666667","1"
"0.2","0.037037037037036","0.79761904761905","0.66666666666667","1","1","1","0.75","1","1"
"1","0.0092592592592586","0","1","1","0","0","1","0","1"
"1","0.041658430517095","0.005952380952381","0","1","1","1","0.75","1","0"
"0.6","0.01832281470777","0.20238095238095","1","0","1","1","0.25","0.33333333333333","3"
"1","0.027777777777778","0.0057349068455704","0","1","1","1","0.25","0.33333333333333","1"
"0.8","0.046296296296296","0.40079365079365","1","1","1","0","0.25","0","3"
"1","0.027777777777778","0.003968253968254","0","1","1","1","0.75","0.33333333333333","1"
"1","0.050656915364246","0.005952380952381","0","1","1","1","0.25","1","0"
"0.8","0.064814814814815","0.39880952380952","1","1","1","0","0.75","0","3"
"1","0.94444444444444","0.0028561619053515","0","1","1","1","0.25","1","0"
"1","0.03023523485716","0.0014575290385451","1","1","0","0","0.5","0","3"
"1","0.047501979125347","0.0025008481965773","0","1","1","1","0.25","1","0"
"0.2","0.037037037037036","0.79563492063492","0.66666666666667","1","0","0","0","0.66666666666667","2"
"0.6","0.046296296296296","0.20137396095987","1","0","1","1","0","0.33333333333333","3"
"0.6","0.94444444444444","0.20436507936508","1","0","0","0","1","0.66666666666667","1"
"0","1","0.99603174603175","0.33333333333333","0","1","1","1","0.33333333333333","1"
"0.8","0.9537037037037","0.4047619047619","1","1","0","1","1","1","1"
"0","0.97222222222222","0.99603174603175","0.33333333333333","0","1","1","0.25","1","1"
"0.4","0.0099190184546849","0.59722222222222","1","0","1","0","1","0","1"
"0.6","0.95334294103857","0.20039682539683","1","0","1","1","0","0.33333333333333","3"
"0.4","0.026074077312545","0.59722222222222","1","0","0","1","0","0.33333333333333","3"
"1","0.018518518518517","0.0018985566244534","0","1","1","1","0.25","1","0"
"1","0.9537037037037","0.0021912638554677","0","1","1","1","0.25","1","0"
"1","0.018518518518517","0.0057625341904252","0","1","1","1","0.75","1","0"
"0","0.055555555555554","0.99404761904762","0.33333333333333","0","0","0","0","0.66666666666667","2"
"0.2","0.97222222222222","0.79563492063492","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"1","0.046296296296296","0.005524511606469","0","1","1","1","0.75","1","0"
"0.4","0.96302519504569","0.59722222222222","1","0","0","1","0.5","0.33333333333333","3"
"1","0.9537037037037","0.005952380952381","0","1","1","1","1","0.33333333333333","1"
"0","0.96296296296296","0.99603174603175","0.33333333333333","0","0","0","1","0","1"
"1","0.97222222222222","0.005952380952381","1","1","0","0","0.5","0","3"
"0.6","0.96296296296296","0.20238095238095","1","0","1","1","0.25","0.33333333333333","3"
"0.8","0.0092592592592586","0.40079365079365","1","1","0","1","1","0.33333333333333","1"
"1","0.94444444444444","0.0032592409458672","0","1","1","1","0.25","1","0"
"1","0.93518518518518","0.005952380952381","1","1","0","0","0.25","0.66666666666667","2"
"0.2","0.96296296296296","0.79761904761905","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"1","0.046296296296296","0.0010015107699057","0","1","1","1","0.75","1","0"
"0.8","0.97222222222222","0.39880952380952","1","1","0","1","0","0.33333333333333","3"
"1","0.037037037037036","0.003968253968254","0","1","1","1","1","0.33333333333333","1"
"0.6","0.0092592592592586","0.20238095238095","1","0","0","0","1","0.66666666666667","1"
"0.2","0.037037037037036","0.79365079365079","0.66666666666667","1","1","1","0","1","2"
"0","0.94444444444444","0.99603174603175","0.33333333333333","0","1","1","0.75","0.33333333333333","2"
"0.6","0.9537037037037","0.20039682539683","1","0","1","1","0","1","2"
"1","0.022517972874107","0.0048252799015946","1","1","0","0","0.75","0","3"
"1","0.032242287226733","0.001984126984127","0","1","1","1","0.25","1","0"
"0.8","0.018518518518517","0.4047619047619","1","1","0","1","0.5","1","2"
"0","0.96296296296296","0.99404761904762","0.33333333333333","0","1","1","0","1","2"
"1","0.027777777777778","0.00027864336405026","1","1","0","0","0.5","0","3"
"0.4","0.042713611874689","0.59843863111601","1","0","0","1","0.25","1","3"
"1","0.001508879415856","0.003644922664856","0","1","1","1","0.75","1","0"
"0.8","0.046296296296296","0.40079365079365","1","1","1","0","0.25","0.66666666666667","2"
"0.2","0.96765864345051","0.79664113788225","0.66666666666667","1","1","1","0.25","1","1"
"0.4","0.0092592592592586","0.59920634920635","1","0","0","1","0.25","1","3"
"0.8","0.95288022218608","0.39880952380952","1","1","0","1","0.5","0.33333333333333","3"
"0.8","0.027777777777778","0.40079365079365","1","1","1","0","0.5","0","2"
"0.8","0.96816005789915","0.4047619047619","1","1","0","1","0.25","0.33333333333333","3"
"0.4","0.0092592592592586","0.60295913741568","1","0","0","1","0.5","0.33333333333333","3"
"0","0.9537037037037","0.99603174603175","0.33333333333333","0","0","0","1","0.66666666666667","1"
"1","0.037037037037036","0.003968253968254","1","1","0","0","0.5","0.66666666666667","2"
"0.2","0.0092592592592586","0.79365079365079","0.66666666666667","1","1","1","0","1","2"
"1","0","0.005952380952381","1","1","0","0","0.25","0","3"
"0.8","0.9537037037037","0.39880952380952","1","1","1","0","0.75","0","3"
"1","0.046296296296296","2.5875274603404E-5","0","1","1","1","0.75","1","0"
"0","0.94444444444444","0.99801587301587","0.33333333333333","0","0","0","1","0","1"
"0","0.046296296296296","0.99495184335515","0.33333333333333","0","1","1","1","1","1"
"1","0.018518518518517","0.0054550716775584","0","1","1","1","0.75","1","0"
"0.4","0.037037037037036","0.59837073804392","1","0","1","0","0.75","0","3"
"0.6","0.9537037037037","0.20039682539683","1","0","0","0","0.5","0.66666666666667","2"
"0.6","0.9537037037037","0.20039682539683","1","0","0","0","0.75","0.66666666666667","1"
"0.6","0.94549123174364","0.20260526394507","1","0","1","1","0.5","0.33333333333333","3"
"0.4","0.018518518518517","0.59920634920635","1","0","0","1","0","0.33333333333333","3"
"1","0.025063411151879","0","1","1","0","0","0.5","0","3"
"0.4","0.0092592592592586","0.6031746031746","1","0","1","0","0","0","2"
"0.6","0.027777777777778","0.20238095238095","1","0","1","1","0.5","1","2"
"0.6","0.0092592592592586","0.20039682539683","1","0","0","0","0.25","0.66666666666667","1"
"1","0.011750452409091","0.003968253968254","1","1","0","0","0.5","0","3"
"1","0.95704963329781","0.001625634527615","0","1","1","1","0.25","1","0"
"0.8","0.018518518518517","0.40079365079365","1","1","0","1","0.75","0.33333333333333","3"
"0.4","0.0092592592592586","0.59783681253009","1","0","0","1","0.75","0.33333333333333","3"
"0.4","0.046296296296296","0.59778870771903","1","0","0","1","0","0.33333333333333","3"
"0.8","0.94444444444444","0.40044926158855","1","1","0","1","0.25","1","3"
"0.4","0.0092592592592586","0.59920634920635","1","0","1","0","0.5","0","2"
"1","0.96679480325195","0","0","1","1","1","0.75","1","0"
"0.8","0.037037037037036","0.39880952380952","1","1","1","0","0.5","0.66666666666667","2"
"0.6","0.0092592592592586","0.20436507936508","1","0","0","0","0.25","0.66666666666667","1"
"0","0.93518518518518","1","0.33333333333333","0","1","1","0.25","0.33333333333333","2"
"1","0.94365987020489","0.003968253968254","0","1","1","1","0.75","1","0"
"0.6","0.94444444444444","0.20238095238095","1","0","1","1","0","1","2"
"0.2","0.027777777777778","0.001984126984127","0.66666666666667","1","1","1","0","0.33333333333333","2"
"1","0.94444444444444","0.003968253968254","0","1","1","1","0.25","0.33333333333333","1"
"0.4","0.037037037037036","0.59920634920635","1","0","0","1","0.25","1","3"
"1","0.96212082252592","0.0037877953031729","0","1","1","1","0.25","0.33333333333333","1"
"1","0.027777777777778","0","0","1","1","1","0.5","0.33333333333333","2"
"0.4","0.037037037037036","0.6031746031746","1","0","0","1","0.25","0.33333333333333","3"
"0.4","0.064814814814815","0.59920634920635","1","0","1","0","1","0.66666666666667","1"
"1","0.018518518518517","0.00053100218674546","0","1","1","1","0.25","1","0"
"0","0.94152429881197","0.99937425450733","0.33333333333333","0","0","0","0.75","0.66666666666667","1"
"1","0.96296296296296","0.003968253968254","0","1","1","1","0","1","1"
"0.2","0.97222222222222","0.79563492063492","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"1","0.027824616422272","0","0","1","1","1","0.75","1","0"
"1","0.027479421733467","0.005952380952381","0","1","1","1","0.25","1","0"
"1","0.95930659292146","0","0","1","1","1","0.25","0.33333333333333","1"
"0","0.9537037037037","0.99404761904762","0.33333333333333","0","0","0","0","0.66666666666667","2"
"0.4","0.0092592592592586","0.59920634920635","1","0","0","1","0.25","0.33333333333333","3"
"1","0.037037037037036","0.0048332174537513","0","1","1","1","0.75","1","0"
"0.8","0.9537037037037","0.39880952380952","1","1","0","1","0.75","1","2"
"1","0.94533058426093","0.005952380952381","0","1","1","1","0.25","1","0"
"0.8","0.93600719544956","0.40079365079365","1","1","1","0","0.25","0","3"
"0.2","0.96296296296296","0.79761904761905","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"0.8","0.96296296296296","0.40079365079365","1","1","0","1","0","0.33333333333333","3"
"0.8","0.04478158568536","0.4044373239167","1","1","0","1","0.75","0.33333333333333","3"
"0","0.94444444444444","1","0.33333333333333","0","0","0","1","0.66666666666667","1"
"0.8","0.055555555555554","0.40079365079365","1","1","0","1","0.25","0.33333333333333","3"
"1","0.9537037037037","0.0026598372185093","0","1","1","1","0.75","1","0"
"0.2","0.018518518518517","0.79761904761905","0.66666666666667","1","1","1","0.75","1","1"
"0.2","0.064814814814815","0.79365079365079","0.66666666666667","1","0","0","0.25","0","2"
"1","0.94444444444444","0.0002860326585945","0","1","1","1","0.25","1","0"
"1","0.0092592592592586","0.0018703561157221","0","1","1","1","0.75","1","0"
"0.6","0.055555555555554","0.20039682539683","1","0","1","1","0.75","0.33333333333333","2"
"0.6","0.027777777777778","0.20238095238095","1","0","1","1","1","0.33333333333333","1"
"1","0.053910196904145","0.003968253968254","1","1","0","0","0.5","0","3"
"0.8","0.94444444444444","0.40035753819211","1","1","0","1","0","0.33333333333333","3"
"1","0.96476041154073","0","0","1","1","1","0.25","1","0"
"1","0.94444444444444","0.005952380952381","1","1","0","0","1","0","1"
"0.6","0.018518518518517","0.20039682539683","1","0","1","1","0.25","0.33333333333333","3"
"1","0.9537037037037","0.0034989631400937","0","1","1","1","0.75","1","0"
"1","0.038311403803784","0.005952380952381","0","1","1","1","0.25","1","0"
"1","0.97222222222222","0.005952380952381","1","1","0","0","1","0.66666666666667","1"
"1","0.96386354740714","0","0","1","1","1","0.75","1","0"
"0.6","0.046296296296296","0.20238095238095","1","0","1","1","0.25","1","2"
"1","0.96879476376662","0.005952380952381","0","1","1","1","0.25","1","0"
"1","0.9537037037037","0.0033987273301676","0","1","1","1","0.75","1","0"
"0.6","0.039987742704883","0.20238095238095","1","0","1","1","0","0.33333333333333","3"
"1","0.9537037037037","0.005952380952381","1","1","0","0","0.25","0.66666666666667","2"
"1","0.97222222222222","0.005952380952381","0","1","1","1","0.75","1","0"
"1","0.9377591599789","0.0014325609569029","0","1","1","1","0.25","1","0"
"0.8","0.027777777777778","0.4047619047619","1","1","0","1","0","0.33333333333333","3"
"1","0.94444444444444","0.005952380952381","0","1","1","1","0.75","0.33333333333333","1"
"0.8","0.93518518518518","0.40079365079365","1","1","0","1","0.5","1","2"
"1","0.045863434370716","0","0","1","1","1","0.75","1","0"
"0","0.97222222222222","0.99603174603175","0.33333333333333","0","0","0","0.25","0","2"
"1","0.027777777777778","0.005952380952381","1","1","0","0","0.75","0.66666666666667","2"
"0.8","0.046296296296296","0.40079365079365","1","1","1","0","0.5","0.66666666666667","2"
"1","0.015542596891173","0.0033305564766801","0","1","1","1","0.75","1","0"
"1","0.93518518518518","0.003359383040868","0","1","1","1","0.75","1","0"
"1","0.94210661742093","0.005952380952381","0","1","1","1","0.75","1","0"
"0.6","0.9537037037037","0.20039682539683","1","0","1","1","1","1","1"
"0.2","0.96296296296296","0.79606239276907","0.66666666666667","1","0","0","1","0.66666666666667","1"
"1","0.97222222222222","0","1","1","0","0","0.25","0.66666666666667","2"
"0.2","0.055555555555554","0.79563492063492","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"1","0.9537037037037","0","0","1","1","1","0.25","0.33333333333333","1"
"1","0.97222222222222","0.005952380952381","0","1","1","1","1","1","1"
"1","0.94444444444444","0","0","1","1","1","0.75","1","0"
"1","0.94444444444444","0.001984126984127","0","1","1","1","0","1","1"
"0","0.93518518518518","1","0.33333333333333","0","0","0","0.75","0","2"
"0.8","0.037037037037036","0.40079365079365","1","1","0","1","0.25","1","3"
"0.2","0.97222222222222","0.79761904761905","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"1","0.0076454563449833","0.0056065660421789","0","1","1","1","0.75","1","0"
"0.4","0.9537037037037","0.59920634920635","1","0","1","0","0.5","0","2"
"0","0.96296296296296","0.99404761904762","0.33333333333333","0","0","0","0.25","0.66666666666667","1"
"0","0.96296296296296","0.99603174603175","0.33333333333333","0","0","0","0.25","0.66666666666667","1"
"1","0.94444444444444","0.0001301770345784","1","1","0","0","1","0.66666666666667","1"
"0.4","0.93518518518518","0.6031746031746","1","0","1","0","0.25","0.66666666666667","2"
"0.6","0.97222222222222","0.20238095238095","1","0","0","0","0.25","0","2"
"0.8","0.018518518518517","0.4047619047619","1","1","1","0","0","0.66666666666667","2"
"1","0.94444444444444","0.00060540896859934","0","1","1","1","0.25","1","0"
"1","0.97222222222222","0.0027783669789687","0","1","1","1","0.75","1","0"
"0.8","0.046296296296296","0.4047619047619","1","1","0","1","0","1","2"
"1","0.97222222222222","0","1","1","0","0","0.25","0","3"
"1","0.024493260056069","0.005952380952381","0","1","1","1","0.25","1","0"
"1","0.029433284237653","0.00035475138425894","1","1","0","0","0.75","0","3"
"0.2","0.94444444444444","0.79563492063492","0.66666666666667","1","0","0","0.25","0.66666666666667","1"
"1","0.046296296296296","0.001984126984127","0","1","1","1","0.75","0.33333333333333","1"
"1","0.013052473535033","0.005952380952381","0","1","1","1","0.25","1","0"
"0","0.94444444444444","0.99404761904762","0.33333333333333","0","0","0","1","0","1"
"0","0.94444444444444","1","0.33333333333333","0","0","0","0","0","2"
"0.2","0.018518518518517","0.79365079365079","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"0.4","0.014875420663951","0.59842568538037","1","0","0","1","0.25","1","3"
"1","0.97222222222222","0.001984126984127","1","1","0","0","1","0","1"
"0","0.0092592592592586","0.99404761904762","0.33333333333333","0","1","1","0.75","0.33333333333333","2"
"0.4","0.018518518518517","0.59722222222222","1","0","1","0","0.75","0.66666666666667","2"
"1","0.93518518518518","0.001984126984127","1","1","0","0","0.5","0","3"
"1","0.94444444444444","0.005952380952381","0","1","1","1","0","0.33333333333333","2"
"1","0.97222222222222","0.003968253968254","0","1","1","1","0.5","0.33333333333333","2"
"1","0.040193015184161","0.005952380952381","0","1","1","1","0.75","1","0"
"0","0.018518518518517","0.99404761904762","0.33333333333333","0","1","1","1","0.33333333333333","1"
"0.6","0.0092592592592586","0.20238095238095","1","0","0","0","0.5","0","2"
"1","0.042316433486091","0","0","1","1","1","0.25","1","0"
"0.8","0.018518518518517","0.39880952380952","1","1","1","0","0.25","0","3"
"1","0.053799623442914","0.0043445251352485","1","1","0","0","0.5","0","3"
"0","0.96296296296296","1","0.33333333333333","0","0","0","0.5","0","2"
"0.6","0.93518518518518","0.20238095238095","1","0","1","1","0","0.33333333333333","3"
"1","0","0.005952380952381","1","1","0","0","0.5","0","3"
"0.4","0.017183124799042","0.59722222222222","1","0","0","1","0.25","0.33333333333333","3"
"0.2","0.016775580043843","0.001984126984127","0.66666666666667","1","0","0","0.25","0.66666666666667","1"
"1","0.027777777777778","0.00072787929753163","0","1","1","1","0.25","1","0"
"0","0.018518518518517","0.99404761904762","0.33333333333333","0","0","0","0.75","0","2"
"1","0.027777777777778","0.001984126984127","0","1","1","1","0.25","1","0"
"0.6","0.046296296296296","0.20104052439917","1","0","1","1","0","0.33333333333333","3"
"1","0.0092592592592586","0.00014961987999287","0","1","1","1","0.25","1","0"
"0.6","0.037037037037036","0.20039682539683","1","0","1","1","1","0.33333333333333","1"
"0.2","0.018518518518517","0.79365079365079","0.66666666666667","1","0","0","0","0.66666666666667","2"
"0.4","0.93518518518518","0.59920634920635","1","0","1","0","1","0","1"
"1","0.97222222222222","0.003968253968254","0","1","1","1","1","1","1"
"0.8","0.94444444444444","0.39880952380952","1","1","1","0","0.75","0","3"
"0.8","0.037037037037036","0.40079365079365","1","1","1","0","0.25","0.66666666666667","2"
"0.8","0.93518518518518","0.39982712561274","1","1","0","1","0.75","0.33333333333333","3"
